"Year","SoilType","Population","PositionRow","PositionColumn","Edge","Plot_Rep","DateFirstFlower","FlowerColor","Surv_flr","Num_flrs","Num_frts","Numfruits_collected","Num_seeds"
"2013","Sand","F5","K",1,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","K",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","K",3,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","K",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","K",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","K",6,"Non-edge",1,"13-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","F5","K",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","K",8,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","K",9,"Non-edge",1,"5-Apr",NA,1,7,6,NA,NA
"2013","Sand","F5","K",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","K",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","K",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","K",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","K",14,"Non-edge",1,"27-Mar",NA,1,3,2,2,5
"2013","Sand","SerpPop","K",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","K",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","K",17,"Non-edge",1,"7-Apr",NA,1,3,2,2,2
"2013","Sand","SandPop","K",18,"Non-edge",1,"4/22/13","white",1,1,0,NA,NA
"2013","Sand","F5","K",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","K",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","K",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","K",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","K",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","K",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","L",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","L",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","L",3,"Non-edge",1,"22-Apr",NA,1,6,5,3,6
"2013","Sand","F5","L",4,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","L",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","L",6,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","L",7,"Non-edge",1,"25-Mar",NA,1,4,2,1,1
"2013","Sand","F5","L",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","L",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","L",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","L",11,"Non-edge",1,"27-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","SerpPop","L",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","L",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","L",14,"Non-edge",1,"22-Apr",NA,1,4,3,2,9
"2013","Sand","F5","L",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","L",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","L",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","L",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","L",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","L",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","L",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","L",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","L",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","L",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","AA",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","AA",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","AA",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","AA",4,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","AA",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","AA",6,"Non-edge",1,"8-Apr",NA,1,3,3,NA,NA
"2013","Sand","SandPop","AA",7,"Non-edge",1,"17-Apr",NA,1,3,3,NA,NA
"2013","Sand","SerpPop","AA",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","AA",9,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","AA",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","AA",11,"Non-edge",1,"4/8/13",NA,1,1,1,NA,NA
"2013","Sand","F5","AA",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","AA",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","AA",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","AA",15,"Non-edge",1,"19-Apr",NA,1,3,2,NA,NA
"2013","Sand","F5","AA",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","AA",17,"Non-edge",1,"11-Apr",NA,1,5,4,1,2
"2013","Sand","SandPop","AA",18,"Non-edge",1,"22-Apr",NA,1,7,1,NA,NA
"2013","Sand","F5","AA",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","AA",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","AA",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","AA",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","AA",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","AA",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","BB",1,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","BB",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","BB",3,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","BB",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","BB",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","BB",6,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","BB",7,"Non-edge",1,"18-Mar",NA,1,6,4,2,9
"2013","Sand","F5","BB",8,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","BB",9,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","BB",10,"Non-edge",1,"4/7/13","pink",1,NA,NA,NA,NA
"2013","Sand","F5","BB",11,"Non-edge",1,"4/7/13","pink",1,NA,NA,NA,NA
"2013","Sand","SandPop","BB",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","BB",13,"Non-edge",1,"11-Apr",NA,1,2,2,2,4
"2013","Sand","SandPop","BB",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","BB",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","BB",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","BB",17,"Non-edge",1,NA,NA,1,1,1,NA,NA
"2013","Sand","SerpPop","BB",18,"Non-edge",1,"7-Apr",NA,1,2,2,2,5
"2013","Sand","SerpPop","BB",19,"Non-edge",1,"25-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","SandPop","BB",20,"Non-edge",1,"15-Apr",NA,1,3,1,NA,NA
"2013","Sand","F5","BB",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","BB",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","BB",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","BB",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","CC",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","CC",2,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","CC",3,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","CC",4,"Edge",1,"15-Apr",NA,1,5,5,NA,NA
"2013","Sand","SerpPop","CC",5,"Edge",1,"29-Mar",NA,1,3,2,1,7
"2013","Sand","SerpPop","CC",6,"Edge",1,"25-Apr",NA,1,3,0,NA,NA
"2013","Sand","F5","CC",7,"Edge",1,"25-Apr","white",1,2,0,NA,NA
"2013","Sand","SerpPop","CC",8,"Edge",1,"4/1/13",NA,1,NA,NA,NA,NA
"2013","Sand","F5","CC",9,"Edge",1,"5-Apr","pink",1,NA,NA,NA,NA
"2013","Sand","SerpPop","CC",10,"Edge",1,"22-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","SandPop","CC",11,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","CC",12,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","CC",13,"Edge",1,"22-Mar","pink",1,NA,NA,NA,NA
"2013","Sand","SerpPop","CC",14,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",1,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","A",2,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","A",3,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",4,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","A",5,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","A",6,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","A",7,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",8,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",9,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",10,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","A",11,"Edge",1,"3/29/13","pink",1,2,1,NA,NA
"2013","Serp","SerpPop","A",12,"Edge",1,"3/8/13","pink",1,3,0,NA,NA
"2013","Serp","SandPop","A",13,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","A",14,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",15,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","A",16,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",17,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","A",18,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","A",19,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","A",20,"Edge",1,NA,NA,1,1,1,NA,NA
"2013","Serp","SandPop","A",21,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","A",22,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","A",23,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","A",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","B",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",2,"Non-edge",1,"3/29/13","pink",1,1,0,NA,NA
"2013","Serp","SandPop","B",3,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","B",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","B",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","B",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","B",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",10,"Non-edge",1,NA,NA,1,1,0,NA,NA
"2013","Serp","SerpPop","B",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","B",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","B",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","B",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","B",18,"Non-edge",1,"3/22/13","pink",1,1,1,NA,NA
"2013","Serp","F5","B",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","B",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","B",21,"Non-edge",1,"3/22/13","pink",1,1,1,1,1
"2013","Serp","F5","B",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","B",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","B",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","C",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","C",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","C",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","C",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","C",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","C",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","C",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","C",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","C",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","C",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","C",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","C",20,"Non-edge",1,"3/22/13","pink",1,2,1,1,2
"2013","Serp","SerpPop","C",21,"Non-edge",1,"3/18/13","pink",1,1,0,NA,NA
"2013","Serp","F5","C",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","C",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","C",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",1,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","D",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","D",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","D",6,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","D",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","D",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","D",9,"Non-edge",1,"3/20/13","pink",1,NA,NA,NA,NA
"2013","Serp","SandPop","D",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","D",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","D",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","D",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","D",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","D",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","D",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","D",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","D",22,"Non-edge",1,"3/10/13","pink",1,2,2,1,4
"2013","Serp","SandPop","D",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","D",24,"Edge",1,"3/22/13","pink",1,1,1,1,3
"2013","Serp","SandPop","E",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","E",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","E",4,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","E",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","E",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","E",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",8,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","E",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","E",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","E",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","E",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","E",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","E",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","E",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","F",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","F",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","F",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","F",9,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","F",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","F",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","F",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","F",15,"Non-edge",1,"3/20/13","white",1,3,2,2,8
"2013","Serp","SerpPop","F",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","F",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","F",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","F",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","F",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","F",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","F",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","F",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","G",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","G",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","G",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","G",4,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","G",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","G",6,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","G",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","G",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","G",9,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","G",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","G",11,"Non-edge",1,"3/15/13","pink",1,NA,NA,NA,NA
"2013","Serp","F5","G",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","G",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","G",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","G",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","G",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","G",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","G",18,"Non-edge",1,NA,NA,1,1,1,NA,NA
"2013","Serp","SerpPop","G",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","G",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","G",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","G",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","G",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","G",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","H",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","H",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","H",3,"Non-edge",1,"4/1/13","white",1,1,0,NA,NA
"2013","Serp","SandPop","H",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",5,"Non-edge",1,NA,NA,1,1,1,NA,NA
"2013","Serp","SerpPop","H",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","H",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","H",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",11,"Non-edge",1,"3/14/13","pink",1,1,1,1,5
"2013","Serp","SandPop","H",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","H",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","H",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","H",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","H",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","H",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","H",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","H",22,"Non-edge",1,NA,NA,1,1,1,NA,NA
"2013","Serp","F5","H",23,"Non-edge",1,"3/22/13","pink",1,2,2,1,1
"2013","Serp","SerpPop","H",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","I",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","I",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","I",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","I",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","I",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","I",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","I",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
